mesa,circuito,municipio,municipio_nombre,femenina,electronica,cargada,G33,G41,G60,G71,G179,G180,G191,G652,G653,G654,blanco,nulos,recur,impug,validos,totales
518,23,4,FONTANA,0,0,1,2,6,3,18,5,2,3,93,39,17,7,4,0,0,188,199
519,23,4,FONTANA,0,0,1,5,5,2,10,5,3,7,85,42,11,6,12,0,0,175,193
520,23,4,FONTANA,0,0,1,5,3,1,8,12,2,2,96,43,12,0,6,0,0,184,190
521,23,4,FONTANA,0,0,1,3,6,2,14,5,6,8,95,36,21,8,11,0,0,196,215
522,23,4,FONTANA,0,0,1,3,5,4,20,3,2,11,93,37,11,9,5,0,0,189,203
523,23,4,FONTANA,0,0,1,3,5,4,19,3,5,5,102,30,13,8,3,0,6,189,206
524,23,4,FONTANA,0,0,1,4,3,7,20,1,1,5,98,41,13,2,2,0,0,193,197
525,23,4,FONTANA,0,0,1,4,8,2,14,9,0,1,98,30,12,4,5,0,0,178,187
526,23,4,FONTANA,0,0,1,4,3,6,16,7,5,8,80,50,14,4,5,0,0,193,202
527,23,4,FONTANA,0,0,1,3,4,4,12,5,1,9,105,29,17,8,5,0,0,189,202
528,23,4,FONTANA,0,0,1,4,7,4,17,8,5,2,92,41,16,10,4,0,0,196,210
529,23,4,FONTANA,0,0,1,3,0,5,16,1,1,1,45,18,3,5,3,0,0,93,101
1562,23,4,FONTANA,1,0,1,3,2,1,21,6,3,3,108,30,22,2,4,0,0,199,205
1563,23,4,FONTANA,1,0,1,4,9,2,5,8,2,9,127,35,24,6,9,0,0,225,240
1564,23,4,FONTANA,1,0,1,3,1,4,23,3,3,2,110,40,12,5,5,0,0,201,211
1565,23,4,FONTANA,1,0,1,4,3,6,5,6,3,0,111,44,21,1,7,0,0,203,211
1566,23,4,FONTANA,1,0,1,4,4,3,9,9,2,1,93,54,22,6,6,0,0,201,213
1567,23,4,FONTANA,1,0,1,2,5,1,15,3,1,7,111,49,12,3,8,0,0,206,217
1568,23,4,FONTANA,1,0,1,2,4,4,19,5,2,6,139,26,12,6,7,0,0,219,232
1569,23,4,FONTANA,1,0,1,3,4,2,13,7,1,1,117,38,9,2,7,0,0,195,204
1570,23,4,FONTANA,1,0,1,4,9,1,17,5,1,4,114,38,20,5,9,0,0,213,227
1571,23,4,FONTANA,1,0,1,6,6,2,18,5,0,2,101,45,21,2,2,0,0,206,210
1572,23,4,FONTANA,1,0,1,5,6,2,12,4,2,2,123,24,12,3,14,0,0,192,209
1573,23,4,FONTANA,1,0,1,4,5,1,17,3,0,7,112,41,14,1,9,0,0,204,214
1574,23,4,FONTANA,1,0,1,1,4,1,9,10,0,0,107,40,20,4,12,0,0,192,208
1575,23,4,FONTANA,1,0,1,7,6,1,21,7,0,6,95,47,20,5,3,0,0,210,218
1576,23,4,FONTANA,1,0,1,4,7,0,16,6,5,4,119,52,10,0,3,0,0,223,226
1577,23,4,FONTANA,1,0,1,0,6,2,14,2,1,3,111,53,23,9,8,0,0,215,232
1578,23,4,FONTANA,1,0,1,3,8,1,14,4,1,3,95,47,14,1,7,0,0,190,198
532,26,5,BASAIL,0,0,1,6,0,0,2,1,2,3,81,74,12,2,3,0,0,181,186
533,26,5,BASAIL,0,0,1,3,1,1,2,0,0,2,74,63,6,10,0,0,0,152,162
534,26,5,BASAIL,0,0,1,0,3,5,3,3,1,4,88,73,5,3,3,0,0,185,191
535,26,5,BASAIL,0,0,1,5,5,4,2,1,2,2,80,82,11,5,0,0,0,194,199
536,26,5,BASAIL,0,0,1,2,1,1,3,1,1,2,85,77,6,6,0,0,0,179,185
537,26,5,BASAIL,0,0,1,0,4,2,6,0,2,1,97,69,4,8,0,0,0,185,193
538,26,5,BASAIL,0,0,1,2,0,0,3,0,0,0,87,71,10,9,0,0,0,173,182
539,26,5,BASAIL,0,0,1,2,1,2,8,5,1,1,86,74,6,4,0,0,0,186,190
540,26,5,BASAIL,0,0,1,1,0,3,3,1,3,1,49,72,3,5,1,0,0,136,142
1581,26,5,BASAIL,1,0,1,0,0,1,3,1,2,3,123,73,19,0,2,3,0,225,230
1582,26,5,BASAIL,1,0,1,3,3,2,3,2,1,0,95,89,3,4,0,0,0,201,205
1583,26,5,BASAIL,1,0,1,2,1,4,2,0,0,2,110,89,6,7,0,1,1,216,225
1584,26,5,BASAIL,1,0,1,0,2,3,4,0,0,2,124,86,5,9,0,0,0,226,235
1585,26,5,BASAIL,1,0,1,3,1,2,2,3,0,1,90,99,7,5,0,0,0,208,213
1586,26,5,BASAIL,1,0,1,3,3,8,5,0,3,2,108,73,7,3,2,0,0,212,217
1587,26,5,BASAIL,1,0,1,0,1,1,6,1,0,2,79,97,5,4,2,0,1,192,199
1,28,6,COLONIA BENITEZ,0,0,1,0,4,5,20,2,3,6,90,68,4,5,3,0,0,202,210
2,28,6,COLONIA BENITEZ,0,0,1,3,9,4,21,3,0,7,81,72,2,7,0,0,0,202,209
3,28,6,COLONIA BENITEZ,0,0,1,2,2,5,27,1,2,6,80,53,7,5,6,0,0,185,196
4,28,6,COLONIA BENITEZ,0,0,1,9,4,12,5,3,6,0,100,60,1,7,14,0,0,200,221
5,28,6,COLONIA BENITEZ,0,0,1,1,5,18,1,2,7,102,44,10,7,5,0,0,0,197,202
6,28,6,COLONIA BENITEZ,0,0,1,3,4,4,21,1,1,4,84,76,2,13,0,1,0,200,214
1001,28,6,COLONIA BENITEZ,1,0,1,5,3,4,12,1,1,4,118,64,6,2,3,0,0,218,223
1002,28,6,COLONIA BENITEZ,1,0,1,1,8,4,12,0,1,5,108,61,7,3,10,0,0,207,220
1003,28,6,COLONIA BENITEZ,1,0,1,2,3,4,20,2,3,3,138,46,4,5,6,0,0,225,236
1004,28,6,COLONIA BENITEZ,1,0,1,0,2,1,17,2,4,6,118,63,3,4,9,0,0,216,229
1005,28,6,COLONIA BENITEZ,1,0,1,1,6,1,19,1,1,6,121,59,5,4,8,0,0,220,232
1006,28,6,COLONIA BENITEZ,1,0,1,0,3,1,18,0,1,2,29,27,0,1,2,0,0,81,84
7,28A,6,COLONIA BENITEZ,0,0,1,0,3,2,4,5,1,3,72,27,2,4,7,0,0,119,130
8,28A,6,COLONIA BENITEZ,0,0,1,3,2,7,2,2,2,5,68,38,3,3,0,0,0,132,135
1007,28A,6,COLONIA BENITEZ,1,0,1,0,4,3,1,1,2,0,78,45,2,2,5,0,0,136,143
1008,28A,6,COLONIA BENITEZ,1,0,1,2,3,5,3,1,0,1,75,56,2,0,8,0,0,148,156
9,29,7,MARGARITA BELEN,0,1,1,8,9,7,8,1,1,2,111,41,1,9,1,0,0,189,199
10,29,7,MARGARITA BELEN,0,1,1,3,3,2,11,2,1,2,118,48,0,9,1,0,0,190,200
11,29,7,MARGARITA BELEN,0,1,1,2,3,1,11,2,3,6,118,45,1,4,0,0,0,192,196
12,29,7,MARGARITA BELEN,0,1,1,3,2,5,9,2,2,7,128,39,1,12,4,0,0,198,214
13,29,7,MARGARITA BELEN,0,1,1,1,4,3,13,1,6,3,103,36,1,10,0,0,0,171,181
14,29,7,MARGARITA BELEN,0,1,1,1,1,6,13,4,1,5,117,36,2,9,0,0,0,186,195
15,29,7,MARGARITA BELEN,0,1,1,2,8,5,8,2,3,3,101,50,0,14,0,0,0,182,196
16,29,7,MARGARITA BELEN,0,1,1,4,3,3,14,3,2,7,94,54,0,10,0,0,0,184,194
17,29,7,MARGARITA BELEN,0,1,1,1,5,11,9,2,1,5,106,49,2,12,0,0,0,191,203
18,29,7,MARGARITA BELEN,0,1,1,3,3,6,9,2,2,5,115,60,3,15,3,0,0,208,226
1009,29,7,MARGARITA BELEN,1,1,1,0,7,3,4,2,4,0,133,49,2,8,0,0,0,204,212
1010,29,7,MARGARITA BELEN,1,1,1,3,5,3,8,2,2,3,99,61,3,11,2,0,0,189,202
1011,29,7,MARGARITA BELEN,1,1,1,2,0,1,10,1,0,4,120,47,1,8,0,0,0,186,194
1012,29,7,MARGARITA BELEN,1,1,1,2,4,4,12,4,3,5,132,50,1,15,0,0,0,217,232
1013,29,7,MARGARITA BELEN,1,1,1,5,4,0,9,1,3,5,121,53,3,9,0,0,0,204,213
1014,29,7,MARGARITA BELEN,1,1,1,2,2,5,8,2,1,3,121,48,1,15,4,0,0,193,212
1015,29,7,MARGARITA BELEN,1,1,1,4,3,2,7,2,1,4,121,58,2,7,0,0,0,204,211
1016,29,7,MARGARITA BELEN,1,1,1,5,2,0,6,1,0,0,109,61,1,12,0,0,0,185,197
1017,29,7,MARGARITA BELEN,1,1,1,4,2,5,7,3,1,2,130,58,1,7,0,0,0,213,220
1018,29,7,MARGARITA BELEN,1,1,1,1,6,1,4,3,3,5,103,50,0,8,0,0,0,176,184
19,30,7,MARGARITA BELEN,0,1,1,0,4,4,0,3,2,0,41,6,0,6,0,0,0,60,66
1019,30,7,MARGARITA BELEN,1,1,1,0,1,2,2,2,1,0,28,4,0,2,0,0,0,40,42
1,32,8,PUERTO TIROL,0,0,1,2,13,6,26,2,3,3,105,45,4,12,0,0,0,209,221
2,32,8,PUERTO TIROL,0,0,1,2,3,6,22,3,5,7,117,37,1,7,5,0,0,203,215
3,32,8,PUERTO TIROL,0,0,1,3,5,4,18,5,3,1,137,37,9,7,0,0,0,222,229
4,32,8,PUERTO TIROL,0,0,1,2,11,6,23,3,2,1,107,41,7,11,0,0,0,203,214
5,32,8,PUERTO TIROL,0,0,1,4,8,6,18,4,2,3,103,57,3,13,0,0,0,208,221
6,32,8,PUERTO TIROL,0,0,1,3,6,4,32,2,5,4,100,37,8,15,0,0,0,201,216
7,32,8,PUERTO TIROL,0,0,1,2,14,3,27,4,2,3,89,49,2,6,0,0,0,195,201
8,32,8,PUERTO TIROL,0,0,1,2,7,1,18,0,1,3,134,38,2,1,0,0,0,206,207
9,32,8,PUERTO TIROL,0,0,1,2,4,3,29,1,2,0,118,39,10,18,0,0,0,208,226
10,32,8,PUERTO TIROL,0,0,1,0,3,1,15,2,4,3,120,57,5,11,0,0,0,210,221
11,32,8,PUERTO TIROL,0,0,1,4,8,1,23,1,0,3,113,51,3,11,0,8,0,207,226
12,32,8,PUERTO TIROL,0,0,1,3,7,3,18,0,1,3,91,60,7,10,0,0,0,193,203
13,32,8,PUERTO TIROL,0,0,1,2,5,5,18,6,2,4,105,48,7,18,0,0,0,202,220
14,32,8,PUERTO TIROL,0,0,1,1,6,1,18,6,0,2,106,45,12,5,6,0,0,197,208
15,32,8,PUERTO TIROL,0,0,1,2,5,11,28,2,3,2,136,34,8,8,0,0,0,231,239
1001,32,8,PUERTO TIROL,1,0,1,5,4,4,28,1,4,6,118,58,7,8,0,0,0,235,243
1002,32,8,PUERTO TIROL,1,0,1,1,9,4,19,1,3,3,1,126,45,11,7,0,0,212,230
1003,32,8,PUERTO TIROL,1,0,1,6,33,0,15,0,0,0,140,8,0,0,0,0,0,202,202
1004,32,8,PUERTO TIROL,1,0,1,5,14,0,9,3,2,4,112,54,8,8,6,0,0,211,225
1005,32,8,PUERTO TIROL,1,0,1,3,5,2,17,1,0,4,121,64,4,1,0,0,0,221,222
1006,32,8,PUERTO TIROL,1,0,1,4,7,2,22,0,0,2,119,65,5,7,12,0,0,226,245
1007,32,8,PUERTO TIROL,1,0,1,1,9,1,27,3,4,1,112,56,2,13,3,0,0,216,232
1008,32,8,PUERTO TIROL,1,0,1,2,6,3,26,4,3,4,120,56,4,4,7,0,0,228,239
1009,32,8,PUERTO TIROL,1,0,1,3,5,3,18,1,0,3,123,43,3,3,8,0,0,202,213
1010,32,8,PUERTO TIROL,1,0,1,3,2,0,16,0,2,2,127,0,4,4,7,57,1,156,225
1011,32,8,PUERTO TIROL,1,0,1,2,8,4,13,3,3,2,132,44,4,13,0,0,0,215,228
1012,32,8,PUERTO TIROL,1,0,1,2,8,8,16,5,0,4,121,57,6,12,0,0,0,227,239
1013,32,8,PUERTO TIROL,1,0,1,1,8,3,22,4,6,1,115,44,9,15,0,0,0,213,228
1014,32,8,PUERTO TIROL,1,0,1,2,15,1,21,4,2,3,139,31,8,8,0,0,0,226,234
1015,32,8,PUERTO TIROL,1,0,1,2,3,1,6,2,1,1,68,46,2,0,4,1,0,132,137
20,35,8,PUERTO TIROL,0,0,1,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,6
1020,35,8,PUERTO TIROL,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16,33,9,COLONIA POPULAR,0,0,1,4,3,1,7,11,0,0,107,88,1,0,1,0,0,222,223
17,33,9,COLONIA POPULAR,0,0,1,2,2,1,4,4,0,0,71,40,0,1,2,0,0,124,127
1016,33,9,COLONIA POPULAR,1,0,1,2,2,0,2,9,0,0,79,63,0,0,0,0,2,157,159
1017,33,9,COLONIA POPULAR,1,0,1,0,0,0,6,4,0,1,79,65,1,2,2,0,0,156,160
18,34,10,LAGUNA BLANCA,0,0,1,1,4,0,2,1,1,1,125,15,2,6,0,0,0,152,158
19,34,10,LAGUNA BLANCA,0,0,1,0,4,2,2,2,0,3,118,17,2,2,0,0,0,150,152
1018,34,10,LAGUNA BLANCA,1,0,1,1,6,0,2,1,0,1,138,14,2,4,0,0,0,165,169
1019,34,10,LAGUNA BLANCA,1,0,1,0,5,2,1,2,5,0,128,11,2,6,0,0,0,156,162
1,37,11,LAPACHITO,0,0,1,1,13,2,6,0,2,3,141,54,1,0,3,0,0,223,226
2,37,11,LAPACHITO,0,0,1,0,9,1,0,1,1,2,82,26,1,0,3,0,0,123,126
1001,37,11,LAPACHITO,1,0,1,4,7,0,0,1,0,1,122,59,1,0,2,0,0,195,197
1002,37,11,LAPACHITO,1,0,1,0,10,1,2,4,0,1,126,38,1,0,3,0,0,183,186
3,38,12,MAKALLE,0,0,1,12,24,3,4,4,4,2,107,45,9,9,0,0,0,214,223
4,38,12,MAKALLE,0,0,1,6,38,3,7,6,2,3,43,42,8,10,0,0,0,158,168
5,38,12,MAKALLE,0,0,1,3,30,3,8,1,1,2,85,55,6,6,0,0,0,194,200
6,38,12,MAKALLE,0,0,1,13,24,3,5,5,1,2,91,53,6,4,2,0,0,203,209
7,38,12,MAKALLE,0,0,1,6,22,5,9,6,6,4,86,46,12,3,9,0,0,202,214
8,38,12,MAKALLE,0,0,1,11,43,6,7,4,4,3,73,47,6,1,4,0,0,204,209
9,38,12,MAKALLE,0,0,1,11,37,2,7,0,4,8,80,43,5,4,2,0,0,197,203
10,38,12,MAKALLE,0,0,1,17,37,6,6,8,2,3,117,49,9,4,6,0,0,254,264
1003,38,12,MAKALLE,1,0,1,9,38,0,0,6,2,3,102,59,7,2,9,0,0,226,237
1004,38,12,MAKALLE,1,0,1,9,59,0,5,4,1,3,85,53,7,4,6,0,0,226,236
1005,38,12,MAKALLE,1,0,1,7,32,5,7,5,1,1,90,64,4,5,5,0,0,216,226
1006,38,12,MAKALLE,1,0,1,9,39,3,4,5,5,2,96,60,8,2,5,0,0,231,238
1007,38,12,MAKALLE,1,0,1,5,29,3,10,9,1,3,91,51,8,5,5,0,0,210,220
1008,38,12,MAKALLE,1,0,1,33,44,2,1,1,2,0,106,61,6,1,4,0,0,256,261
1009,38,12,MAKALLE,1,0,1,6,29,0,2,8,1,2,76,32,2,1,2,0,0,158,161
1010,38,12,MAKALLE,1,0,1,5,34,1,4,1,3,1,89,31,5,40,5,0,0,174,219
11,39,13,LA VERDE,0,0,1,2,5,5,9,3,1,10,124,57,9,14,4,0,0,225,243
12,39,13,LA VERDE,0,0,1,2,10,1,7,1,2,2,116,75,4,5,10,0,0,220,235
13,39,13,LA VERDE,0,0,1,3,7,4,8,2,4,7,139,52,3,11,7,0,0,229,247
14,39,13,LA VERDE,0,0,1,5,8,2,12,2,2,4,131,45,2,16,0,0,0,213,229
15,39,13,LA VERDE,0,0,1,3,5,3,6,0,2,1,146,58,3,7,2,0,0,227,236
1011,39,13,LA VERDE,1,0,1,1,6,0,6,1,1,0,146,72,3,5,4,0,0,236,245
1012,39,13,LA VERDE,1,0,1,3,13,4,4,2,0,3,124,68,3,12,0,0,0,224,236
1013,39,13,LA VERDE,1,0,1,1,2,2,3,1,3,3,154,61,4,4,0,0,0,234,238
1014,39,13,LA VERDE,1,0,1,4,8,2,5,1,1,3,140,51,0,6,2,0,0,215,223
1015,39,13,LA VERDE,1,0,1,1,9,3,6,0,1,2,111,48,1,1,7,0,0,182,190
16,40,14,LA ESCONDIDA,0,0,1,2,3,4,18,4,2,4,123,60,5,4,5,0,0,225,234
17,40,14,LA ESCONDIDA,0,0,1,2,3,9,10,4,6,0,94,88,3,5,4,0,0,219,228
18,40,14,LA ESCONDIDA,0,0,1,1,4,3,9,1,3,5,139,60,4,1,0,0,0,229,230
19,40,14,LA ESCONDIDA,0,0,1,1,2,3,7,1,1,6,123,57,11,13,0,0,0,212,225
20,40,14,LA ESCONDIDA,0,0,1,3,3,5,11,4,5,1,115,60,11,5,5,0,0,218,228
21,40,14,LA ESCONDIDA,0,0,1,1,2,7,10,2,2,7,94,57,6,9,3,0,0,188,200
1016,40,14,LA ESCONDIDA,1,0,1,3,2,8,7,1,1,1,119,83,6,4,4,0,0,231,239
1017,40,14,LA ESCONDIDA,1,0,1,2,2,3,8,0,0,3,123,83,2,4,4,0,0,226,234
1018,40,14,LA ESCONDIDA,1,0,1,3,1,2,3,1,1,12,142,60,9,2,2,0,0,234,238
1019,40,14,LA ESCONDIDA,1,0,1,0,1,2,1,0,0,9,124,62,7,7,4,0,0,206,217
1020,40,14,LA ESCONDIDA,1,0,1,0,3,3,2,0,0,2,100,60,9,0,6,0,0,179,185
1021,40,14,LA ESCONDIDA,1,0,1,2,1,7,7,1,1,5,106,43,11,3,2,0,0,184,189
1,41,15,COLONIA ELISA,0,0,1,2,6,2,8,3,3,3,127,40,8,13,0,0,0,202,215
2,41,15,COLONIA ELISA,0,0,1,4,4,7,4,5,4,5,104,67,2,8,6,0,0,206,220
3,41,15,COLONIA ELISA,0,0,1,5,3,4,6,2,4,3,118,44,3,15,0,0,0,192,207
4,41,15,COLONIA ELISA,0,0,1,4,2,5,5,2,4,4,113,67,4,7,3,0,0,210,220
5,41,15,COLONIA ELISA,0,0,1,0,1,7,7,2,3,3,112,50,4,16,0,0,0,189,205
6,41,15,COLONIA ELISA,0,0,1,0,4,3,3,0,6,9,114,43,5,15,0,0,0,187,202
7,41,15,COLONIA ELISA,0,0,1,2,2,5,2,0,1,4,90,35,5,5,5,0,0,146,156
8,41,15,COLONIA ELISA,0,0,1,0,0,6,4,2,2,5,93,32,3,12,0,0,0,147,159
1001,41,15,COLONIA ELISA,1,0,1,3,8,2,7,3,3,4,131,41,1,15,41,0,0,203,259
1002,41,15,COLONIA ELISA,1,0,1,4,3,3,1,2,1,3,139,59,1,7,4,0,0,216,227
1003,41,15,COLONIA ELISA,1,0,1,5,1,0,4,2,1,6,155,52,2,4,2,0,0,228,234
1004,41,15,COLONIA ELISA,1,0,1,1,3,2,3,4,3,9,141,56,4,15,0,0,0,226,241
1005,41,15,COLONIA ELISA,1,0,1,3,2,7,6,4,2,140,50,7,1,0,0,0,0,222,222
1006,41,15,COLONIA ELISA,1,0,1,6,5,5,2,3,5,3,153,39,3,5,4,0,0,224,233
1007,41,15,COLONIA ELISA,1,0,1,4,1,2,2,3,3,1,129,47,0,3,1,0,0,192,196
9,42,16,CAPITAN SOLARI,0,0,1,10,22,3,5,3,0,3,110,48,9,12,0,0,0,213,225
10,42,16,CAPITAN SOLARI,0,0,1,1,6,6,11,1,5,2,123,44,10,11,0,0,0,209,220
11,42,16,CAPITAN SOLARI,0,0,1,6,13,3,6,3,3,2,86,38,3,6,0,0,0,163,169
12,42,16,CAPITAN SOLARI,0,0,1,2,3,1,1,1,4,8,87,27,10,4,0,0,0,144,148
1008,42,16,CAPITAN SOLARI,1,0,1,5,12,10,5,1,3,6,121,56,4,5,0,0,1,223,229
1009,42,16,CAPITAN SOLARI,1,0,1,4,9,4,4,1,0,5,151,39,4,8,0,0,0,221,229
1010,42,16,CAPITAN SOLARI,1,0,1,11,16,1,3,1,7,7,150,65,7,6,0,0,0,268,274
13,43,17,COLONIAS UNIDAS,0,0,1,6,1,2,5,0,6,2,120,59,2,9,0,0,0,203,212
14,43,17,COLONIAS UNIDAS,0,0,1,6,0,3,8,1,4,1,108,76,0,6,0,0,0,207,213
15,43,17,COLONIAS UNIDAS,0,0,1,6,2,1,3,1,3,2,144,43,3,4,5,0,0,208,217
16,43,17,COLONIAS UNIDAS,0,0,1,7,2,4,3,3,9,2,129,52,1,10,0,0,0,212,222
17,43,17,COLONIAS UNIDAS,0,0,1,6,0,3,3,0,3,1,116,51,7,5,0,0,0,190,195
18,43,17,COLONIAS UNIDAS,0,0,1,3,0,4,4,0,2,4,150,73,0,3,2,0,0,240,245
1011,43,17,COLONIAS UNIDAS,1,0,1,5,2,3,4,0,8,4,118,74,1,1,3,0,0,219,223
1012,43,17,COLONIAS UNIDAS,1,0,1,1,4,4,2,0,3,2,114,91,2,1,4,0,0,223,228
1013,43,17,COLONIAS UNIDAS,1,0,1,6,1,3,2,0,4,3,132,69,0,4,0,0,0,220,224
1014,43,17,COLONIAS UNIDAS,1,0,1,4,2,4,0,0,4,3,133,59,1,3,3,0,0,210,216
1015,43,17,COLONIAS UNIDAS,1,0,1,6,1,1,4,0,2,5,147,53,4,1,1,0,0,223,225
1016,43,17,COLONIAS UNIDAS,1,0,1,1,3,2,2,0,0,1,112,64,1,2,0,0,0,186,188
19,44,18,LAS GARCITAS,0,0,1,5,11,9,3,0,6,1,95,44,2,5,0,0,0,176,181
20,44,18,LAS GARCITAS,0,0,1,1,4,3,1,2,0,0,119,46,2,0,1,0,0,178,179
21,44,18,LAS GARCITAS,0,0,1,0,0,4,3,2,3,0,112,53,2,2,0,0,0,179,181
22,44,18,LAS GARCITAS,0,0,1,0,10,7,2,2,1,1,102,40,2,5,0,0,0,167,172
23,44,18,LAS GARCITAS,0,0,1,0,5,8,2,3,1,1,131,38,4,7,0,0,0,193,200
24,44,18,LAS GARCITAS,0,0,1,1,4,5,3,0,0,4,128,35,1,3,0,0,0,181,184
25,44,18,LAS GARCITAS,0,0,1,0,10,0,0,0,0,0,111,41,0,0,7,0,0,162,169
26,44,18,LAS GARCITAS,0,0,1,0,3,7,0,0,0,1,92,24,0,5,0,0,0,127,132
27,44,18,LAS GARCITAS,0,0,1,1,2,8,3,1,3,1,94,33,3,9,0,0,0,149,158
1017,44,18,LAS GARCITAS,1,0,1,0,2,7,2,1,4,0,133,57,3,7,0,0,0,209,216
1018,44,18,LAS GARCITAS,1,0,1,1,1,5,0,1,0,1,136,51,2,3,2,0,0,198,203
1019,44,18,LAS GARCITAS,1,0,1,0,6,8,2,1,1,1,145,42,0,5,0,0,0,206,211
1020,44,18,LAS GARCITAS,1,0,1,2,7,7,2,0,1,1,127,60,0,2,0,0,0,207,209
1021,44,18,LAS GARCITAS,1,0,1,0,3,7,3,1,1,0,151,51,2,1,1,0,0,219,221
1022,44,18,LAS GARCITAS,1,0,1,0,2,4,1,0,2,134,63,2,5,0,0,0,0,213,213
1023,44,18,LAS GARCITAS,1,0,1,2,5,12,5,3,0,3,120,46,2,10,0,0,0,198,208
1024,44,18,LAS GARCITAS,1,0,1,0,2,4,2,0,0,0,96,35,1,1,0,0,0,140,141
1,45,19,PCIA. DE LA PLAZA,0,0,1,2,1,0,0,2,4,2,71,41,1,0,0,0,0,124,124
1001,45,19,PCIA. DE LA PLAZA,1,0,1,0,0,2,1,0,1,1,54,25,1,0,0,0,0,85,85
2,46,19,PCIA. DE LA PLAZA,0,0,1,0,2,0,1,2,4,1,34,14,0,0,0,0,0,58,58
1002,46,19,PCIA. DE LA PLAZA,1,0,1,0,1,4,0,1,1,0,25,13,1,0,0,0,0,46,46
3,47,19,PCIA. DE LA PLAZA,0,0,1,0,1,4,6,2,2,3,80,46,17,9,3,0,0,161,173
4,47,19,PCIA. DE LA PLAZA,0,0,1,2,0,10,4,0,0,3,79,50,11,8,5,0,0,159,172
5,47,19,PCIA. DE LA PLAZA,0,0,1,6,1,9,3,4,4,3,74,51,5,5,6,0,0,160,171
6,47,19,PCIA. DE LA PLAZA,0,0,1,0,4,6,5,6,2,5,77,51,1,5,4,0,0,157,166
7,47,19,PCIA. DE LA PLAZA,0,0,1,0,5,15,5,1,2,4,60,56,5,5,5,0,0,153,163
8,47,19,PCIA. DE LA PLAZA,0,0,1,8,2,6,4,1,3,3,84,62,2,4,2,0,0,175,181
9,47,19,PCIA. DE LA PLAZA,0,0,1,6,4,14,6,2,1,1,80,43,9,4,3,0,0,166,173
10,47,19,PCIA. DE LA PLAZA,0,0,1,2,0,5,6,3,0,0,95,59,5,3,2,0,0,175,180
11,47,19,PCIA. DE LA PLAZA,0,0,1,1,1,10,1,1,1,1,97,50,3,11,1,0,0,166,178
12,47,19,PCIA. DE LA PLAZA,0,0,1,3,9,8,1,2,0,4,79,45,4,4,3,0,0,155,162
13,47,19,PCIA. DE LA PLAZA,0,0,1,2,6,3,4,2,2,1,72,66,3,6,8,0,0,161,175
14,47,19,PCIA. DE LA PLAZA,0,0,1,0,7,6,4,1,1,1,86,59,3,2,4,0,0,168,174
15,47,19,PCIA. DE LA PLAZA,0,0,1,4,7,5,3,0,0,2,77,49,3,5,4,0,0,150,159
16,47,19,PCIA. DE LA PLAZA,0,0,1,0,0,2,2,1,1,8,80,58,4,4,8,0,0,156,168
17,47,19,PCIA. DE LA PLAZA,0,0,1,0,5,6,1,1,5,4,43,44,4,4,8,0,0,113,125
18,47,19,PCIA. DE LA PLAZA,0,0,1,0,2,6,1,0,2,4,46,41,7,2,0,0,0,109,111
1003,47,19,PCIA. DE LA PLAZA,1,0,1,2,2,5,4,0,0,0,105,62,6,3,5,0,0,186,194
1004,47,19,PCIA. DE LA PLAZA,1,0,1,0,5,6,1,0,2,6,107,58,4,6,0,0,0,189,195
1005,47,19,PCIA. DE LA PLAZA,1,0,1,0,2,3,5,2,1,4,98,75,4,4,4,0,0,194,202
1006,47,19,PCIA. DE LA PLAZA,1,0,1,0,3,0,1,2,0,2,112,59,3,8,0,0,0,182,190
1007,47,19,PCIA. DE LA PLAZA,1,0,1,0,1,6,1,1,1,5,75,78,6,10,0,0,0,174,184
1008,47,19,PCIA. DE LA PLAZA,1,0,1,3,4,1,6,0,0,2,92,76,5,2,5,0,0,189,196
1009,47,19,PCIA. DE LA PLAZA,1,0,1,1,6,5,6,3,1,4,94,73,9,3,4,0,0,202,209
1010,47,19,PCIA. DE LA PLAZA,1,0,1,0,4,0,2,4,1,3,95,83,8,2,2,0,0,200,204
1011,47,19,PCIA. DE LA PLAZA,1,0,1,1,2,5,0,1,1,4,107,70,8,1,7,0,0,199,207
1012,47,19,PCIA. DE LA PLAZA,1,0,1,2,3,11,4,1,1,1,104,59,5,7,0,0,0,191,198
1013,47,19,PCIA. DE LA PLAZA,1,0,1,1,5,4,3,0,0,1,93,74,9,4,2,0,0,190,196
1014,47,19,PCIA. DE LA PLAZA,1,0,1,0,8,5,2,1,2,4,88,88,6,2,3,0,0,204,209
1015,47,19,PCIA. DE LA PLAZA,1,0,1,1,2,9,0,0,2,4,89,70,2,3,4,0,0,179,186
1016,47,19,PCIA. DE LA PLAZA,1,0,1,0,3,11,4,0,1,1,93,58,1,7,0,0,0,172,179
1017,47,19,PCIA. DE LA PLAZA,1,0,1,2,5,7,3,0,2,0,87,74,6,4,0,0,0,186,190
1018,47,19,PCIA. DE LA PLAZA,1,0,1,0,0,9,2,3,0,2,46,51,8,2,1,0,0,121,124
19,48,19,PCIA. DE LA PLAZA,0,0,1,0,0,0,0,0,0,2,28,9,0,0,0,0,0,39,39
1019,48,19,PCIA. DE LA PLAZA,1,0,1,0,0,1,0,0,1,17,6,1,0,0,0,0,0,26,26
