mesa,circuito,municipio,municipio_nombre,femenina,electronica,cargada,P33,P41,P60,P71,P176,P179,P180,P191,P652.1,P652.2,P652.3,P652.4,P652.5,P652.6,P652.7,P652.8,P652.9,P652.10,P652.11,P653.1,P653.2,P653.3,P654,nulos,recurridos,blanco,impugnados,validos,totales,P652,P653
6,128,56,SANTA SYLVINA,0,0,1,0,0,0,1,0,0,0,4,0,1,1,0,0,1,0,0,0,0,98,49,1,1,0,1,0,4,0,158,163,101,51
7,128,56,SANTA SYLVINA,0,0,1,0,1,1,0,0,4,0,8,0,2,0,1,0,1,1,0,2,0,62,58,2,4,1,8,0,4,0,148,161,69,64
8,128,56,SANTA SYLVINA,0,0,1,1,1,2,4,1,0,0,5,1,0,1,1,3,3,2,0,2,0,76,44,2,2,0,0,0,8,0,152,160,89,48
9,128,56,SANTA SYLVINA,0,0,1,0,2,2,3,0,1,1,3,0,0,1,0,1,1,1,0,0,0,100,54,0,0,1,5,3,0,0,171,180,104,54
10,128,56,SANTA SYLVINA,0,0,1,1,0,1,4,0,1,0,6,0,0,1,1,2,1,0,0,2,0,94,50,1,2,0,2,0,4,0,168,174,101,53
11,128,56,SANTA SYLVINA,0,0,1,0,2,1,1,1,0,0,5,3,7,0,0,7,1,0,0,6,0,76,46,5,3,0,3,0,4,0,165,172,100,54
12,128,56,SANTA SYLVINA,0,0,1,0,0,2,2,0,1,2,3,0,3,2,0,0,7,0,0,10,0,84,43,1,1,0,0,0,2,0,162,164,106,45
13,128,56,SANTA SYLVINA,0,0,1,0,1,0,1,1,1,0,5,1,1,1,0,1,2,0,1,0,1,60,83,6,1,0,1,0,3,0,168,172,68,90
14,128,56,SANTA SYLVINA,0,0,1,0,2,1,2,0,0,1,4,0,4,1,2,0,0,1,0,2,0,60,40,0,0,1,1,1,0,0,121,124,70,40
15,128,56,SANTA SYLVINA,0,0,1,1,0,1,1,0,0,0,3,1,0,0,1,1,0,0,0,1,0,61,41,0,0,0,0,0,1,0,113,114,65,41
1001,128,56,SANTA SYLVINA,1,0,1,0,1,2,0,0,0,0,4,1,0,0,1,1,0,2,0,1,0,121,71,1,1,0,5,0,1,0,208,214,127,73
1002,128,56,SANTA SYLVINA,1,0,1,0,4,1,4,0,0,0,4,1,1,6,2,1,2,2,0,0,0,90,70,4,1,1,0,0,13,0,194,208,105,75
1003,128,56,SANTA SYLVINA,1,0,1,0,2,2,3,0,1,1,8,2,0,1,1,6,0,0,0,2,0,114,51,2,2,0,2,0,1,0,199,202,126,55
1004,128,56,SANTA SYLVINA,1,0,1,0,1,3,1,1,1,1,7,0,0,0,0,0,1,0,0,0,0,93,75,5,2,0,0,0,3,0,192,195,94,82
1005,128,56,SANTA SYLVINA,1,0,1,2,1,1,1,0,1,0,6,66,0,3,1,0,1,1,0,1,0,96,3,3,1,0,4,0,6,0,189,199,169,7
1006,128,56,SANTA SYLVINA,1,0,1,2,2,0,1,0,0,0,4,3,0,1,0,3,0,1,0,2,0,93,62,3,0,1,2,0,6,0,178,187,103,65
1007,128,56,SANTA SYLVINA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1008,128,56,SANTA SYLVINA,1,0,1,0,1,0,2,0,0,0,2,0,2,7,3,0,4,0,0,0,0,101,57,2,1,1,2,0,5,0,183,191,117,60
1009,128,56,SANTA SYLVINA,1,0,1,0,4,1,3,1,3,0,6,2,1,1,0,3,0,0,0,1,0,112,49,3,0,0,0,0,7,0,191,198,120,52
1010,128,56,SANTA SYLVINA,1,0,1,1,1,4,0,3,2,3,0,0,0,0,0,3,0,0,2,0,103,0,60,1,1,0,0,0,4,0,185,189,108,62
1011,128,56,SANTA SYLVINA,1,0,1,1,0,0,2,1,0,1,5,0,0,0,2,0,1,3,0,4,0,102,61,2,1,0,5,0,4,0,187,196,112,64
1012,128,56,SANTA SYLVINA,1,0,1,0,1,4,3,0,0,1,5,1,1,0,1,1,3,1,0,0,0,85,68,2,1,1,3,0,4,0,179,187,93,71
1013,128,56,SANTA SYLVINA,1,0,1,0,2,1,1,0,0,1,7,0,0,0,0,1,0,2,0,1,0,77,79,2,2,0,0,1,4,0,177,182,81,83
1014,128,56,SANTA SYLVINA,1,0,1,0,0,1,2,0,0,1,3,0,1,0,2,0,0,0,0,1,0,66,41,1,0,0,0,0,1,0,120,121,70,42
1,130,57,CONCEP.DEL BERMEJO,0,0,1,1,13,0,0,0,0,0,1,1,0,0,0,0,0,1,0,3,20,56,56,0,0,0,0,0,8,0,153,161,81,56
2,130,57,CONCEP.DEL BERMEJO,0,0,1,0,4,3,0,0,0,0,0,0,0,2,0,1,0,0,0,0,18,76,52,2,0,0,0,0,6,0,159,165,97,54
3,130,57,CONCEP.DEL BERMEJO,0,0,1,0,6,3,0,0,0,0,2,0,0,1,0,2,0,1,0,0,18,66,35,3,2,1,7,0,3,0,140,151,88,40
4,130,57,CONCEP.DEL BERMEJO,0,0,1,0,8,1,0,1,1,1,1,1,3,0,1,0,2,0,0,4,7,69,48,1,2,0,3,0,2,0,152,157,87,51
5,130,57,CONCEP.DEL BERMEJO,0,0,1,0,6,0,0,0,0,0,0,0,1,0,0,2,1,1,0,1,18,90,39,5,3,0,0,0,2,0,168,170,114,47
6,130,57,CONCEP.DEL BERMEJO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,130,57,CONCEP.DEL BERMEJO,0,0,1,0,8,0,0,0,1,0,2,3,0,1,0,2,0,1,0,4,7,60,42,3,8,2,0,0,0,0,143,145,78,53
8,130,57,CONCEP.DEL BERMEJO,0,0,1,1,18,2,0,0,2,0,3,0,4,1,0,0,0,0,0,4,11,77,45,2,0,1,5,0,2,0,171,179,97,47
9,130,57,CONCEP.DEL BERMEJO,0,0,1,0,3,2,1,0,1,0,0,1,1,1,0,1,0,1,0,3,18,67,38,1,0,0,0,0,4,0,140,144,93,39
1001,130,57,CONCEP.DEL BERMEJO,1,0,1,0,14,0,0,1,0,0,1,0,0,1,2,2,0,0,0,3,13,79,79,1,1,0,2,0,3,0,198,203,100,81
1002,130,57,CONCEP.DEL BERMEJO,1,0,1,5,3,0,0,0,0,0,2,0,6,0,0,2,0,0,0,6,9,74,64,1,4,3,6,0,3,0,177,189,97,69
1003,130,57,CONCEP.DEL BERMEJO,1,0,1,0,7,3,1,0,1,0,1,0,3,0,0,1,1,1,0,6,13,81,55,6,0,0,3,0,8,0,181,192,106,61
1004,130,57,CONCEP.DEL BERMEJO,1,0,1,0,12,0,0,0,0,0,0,1,0,1,0,1,0,0,90,4,1,16,49,4,1,0,1,0,6,0,181,188,114,54
1005,130,57,CONCEP.DEL BERMEJO,1,0,1,0,4,0,0,0,1,0,0,1,1,0,0,0,0,0,0,3,11,117,68,4,3,0,6,0,2,0,214,222,133,75
1006,130,57,CONCEP.DEL BERMEJO,1,0,1,0,10,2,0,0,1,0,0,0,1,0,0,0,0,0,0,5,16,93,52,3,3,0,0,0,2,3,187,189,115,58
1007,130,57,CONCEP.DEL BERMEJO,1,0,1,1,3,0,0,0,0,1,0,0,1,0,1,1,4,0,0,2,21,106,42,2,0,0,5,0,3,0,186,194,136,44
1008,130,57,CONCEP.DEL BERMEJO,1,0,1,0,14,4,1,0,0,0,1,2,2,0,0,3,0,0,0,2,10,60,36,2,0,0,2,0,1,0,138,141,79,38
1009,130,57,CONCEP.DEL BERMEJO,1,0,1,0,4,0,0,0,0,0,0,0,0,0,1,0,0,0,73,1,0,18,43,2,0,0,0,0,1,0,143,144,93,45
10,131,58,PAMPA DEL INFIERNO,0,0,1,2,3,1,1,0,4,1,1,0,0,0,3,0,1,0,0,0,8,61,33,6,1,2,0,0,4,0,127,133,73,40
11,131,58,PAMPA DEL INFIERNO,0,0,1,0,0,0,0,0,3,0,1,0,2,1,2,0,0,1,0,0,4,58,41,2,0,0,0,0,8,0,116,124,68,43
12,131,58,PAMPA DEL INFIERNO,0,0,1,0,2,2,0,0,3,0,1,1,0,1,8,1,1,0,0,1,8,63,37,4,0,0,0,0,10,0,134,144,84,41
13,131,58,PAMPA DEL INFIERNO,0,0,1,2,1,1,0,0,3,0,0,1,3,1,8,2,0,0,0,4,3,58,32,3,1,2,0,0,4,0,124,130,80,36
14,131,58,PAMPA DEL INFIERNO,0,0,1,1,4,0,2,0,6,1,0,2,2,0,5,5,0,2,0,4,5,60,23,6,1,1,0,0,6,0,130,137,85,30
15,131,58,PAMPA DEL INFIERNO,0,0,1,0,6,1,0,0,6,1,0,0,1,2,4,5,2,4,0,1,9,68,27,4,0,1,3,0,4,0,142,150,96,31
16,131,58,PAMPA DEL INFIERNO,0,0,1,0,5,3,1,3,3,0,2,0,0,0,6,0,0,0,0,0,8,87,38,3,0,1,1,0,3,0,160,165,101,41
17,131,58,PAMPA DEL INFIERNO,0,0,1,0,1,2,0,0,4,1,0,0,1,0,3,0,2,0,0,0,9,67,38,2,0,0,3,0,3,0,131,137,82,40
18,131,58,PAMPA DEL INFIERNO,0,0,1,0,4,0,0,0,2,2,2,0,2,1,5,0,0,2,0,2,4,68,27,1,2,4,3,0,2,0,125,134,84,30
19,131,58,PAMPA DEL INFIERNO,0,0,1,0,0,1,1,1,2,0,2,0,0,0,0,0,0,0,0,0,4,87,28,0,3,1,0,0,7,0,130,138,91,31
20,131,58,PAMPA DEL INFIERNO,0,0,1,0,4,0,1,1,3,1,0,1,1,1,2,0,2,0,0,0,6,87,22,2,1,0,0,0,2,0,136,138,100,25
21,131,58,PAMPA DEL INFIERNO,0,0,1,0,0,0,0,1,4,1,2,0,0,35,1,0,1,1,0,0,5,64,0,0,0,0,0,0,3,0,116,119,107,0
22,131,58,PAMPA DEL INFIERNO,0,0,1,1,12,1,0,0,5,0,1,1,2,1,2,1,1,3,0,3,5,70,22,1,1,0,0,0,4,0,134,138,89,24
23,131,58,PAMPA DEL INFIERNO,0,0,1,0,1,0,2,1,3,1,3,0,4,1,2,1,1,0,0,2,8,49,26,5,1,0,0,0,9,0,112,121,68,32
24,131,58,PAMPA DEL INFIERNO,0,0,1,0,1,0,0,0,3,0,1,0,2,1,4,0,1,2,0,0,1,56,27,1,2,0,0,0,7,0,103,110,67,30
25,131,58,PAMPA DEL INFIERNO,0,0,1,1,1,2,0,0,4,0,0,0,3,1,2,2,1,0,0,7,4,50,35,1,0,0,1,0,3,0,115,119,70,36
1010,131,58,PAMPA DEL INFIERNO,1,0,1,0,2,0,2,0,9,0,9,1,3,2,4,2,0,0,0,1,0,80,46,4,1,0,0,0,8,0,167,175,93,51
1011,131,58,PAMPA DEL INFIERNO,1,0,1,0,3,0,0,0,4,0,3,0,3,0,7,2,1,0,0,0,7,78,58,1,2,0,2,0,1,0,170,173,98,61
1012,131,58,PAMPA DEL INFIERNO,1,0,1,0,1,1,0,0,8,1,2,1,8,1,4,1,0,0,0,1,8,91,0,1,2,41,0,0,6,0,132,179,115,3
1013,131,58,PAMPA DEL INFIERNO,1,0,1,0,2,0,1,0,5,0,1,3,3,0,3,1,1,0,0,4,9,75,50,2,0,0,0,0,6,0,161,167,99,52
1014,131,58,PAMPA DEL INFIERNO,1,0,1,0,3,2,0,1,7,0,0,0,0,0,11,1,0,0,0,0,14,92,39,2,0,1,5,0,5,0,173,184,118,41
1015,131,58,PAMPA DEL INFIERNO,1,0,1,0,7,0,0,0,11,0,4,1,6,0,7,1,1,1,0,0,1,90,41,1,1,2,0,0,2,0,174,178,108,43
1016,131,58,PAMPA DEL INFIERNO,1,0,1,1,2,1,0,0,6,0,0,0,1,0,3,0,1,2,0,1,6,96,36,3,2,3,3,4,0,0,162,172,110,41
1017,131,58,PAMPA DEL INFIERNO,1,0,1,3,0,1,0,0,5,0,0,1,0,2,8,0,1,1,0,0,13,90,43,5,2,0,2,0,5,0,176,183,116,50
1018,131,58,PAMPA DEL INFIERNO,1,0,1,0,5,0,0,3,0,0,0,1,1,1,10,1,0,1,0,2,2,87,48,3,3,0,1,0,6,0,169,176,106,54
1019,131,58,PAMPA DEL INFIERNO,1,0,1,0,1,2,0,0,6,0,1,0,0,0,7,0,1,1,0,1,11,95,36,3,1,0,0,0,5,0,167,172,116,40
1020,131,58,PAMPA DEL INFIERNO,1,0,1,0,3,0,1,1,7,0,2,0,1,0,6,0,0,0,0,0,9,73,40,2,1,0,0,0,8,0,147,155,89,43
1021,131,58,PAMPA DEL INFIERNO,1,0,1,0,9,2,1,2,3,0,0,3,3,0,7,3,2,0,0,4,2,73,33,1,1,1,0,0,2,0,150,153,97,35
1022,131,58,PAMPA DEL INFIERNO,1,0,1,0,3,1,0,0,7,1,0,0,3,0,4,2,0,1,0,4,5,85,54,5,0,0,0,0,7,0,176,183,104,59
1023,131,58,PAMPA DEL INFIERNO,1,0,1,0,5,0,0,1,1,0,0,1,4,1,4,1,1,0,0,4,10,106,64,3,2,2,3,0,1,0,209,215,132,69
26,132,59,LOS FRENTONES,0,0,1,1,1,5,3,2,1,0,1,0,5,0,3,1,4,0,0,2,13,39,25,1,0,1,1,0,2,0,108,112,67,26
27,132,59,LOS FRENTONES,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,2,1,1,0,2,17,46,24,3,2,0,3,0,3,0,102,108,69,29
28,132,59,LOS FRENTONES,0,0,1,0,2,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,10,72,15,3,0,0,0,0,3,0,110,113,83,18
29,132,59,LOS FRENTONES,0,0,1,2,1,4,1,0,0,0,0,0,2,0,0,0,0,0,0,0,17,66,24,2,2,1,0,0,2,0,122,125,85,28
30,132,59,LOS FRENTONES,0,0,1,2,2,5,2,0,0,0,2,3,0,0,1,0,1,1,0,0,16,71,17,2,1,0,0,0,3,0,127,130,93,20
31,132,59,LOS FRENTONES,0,0,1,1,1,2,1,0,0,1,1,0,1,0,3,1,2,0,0,0,7,58,18,0,2,0,1,0,2,0,100,103,72,20
32,132,59,LOS FRENTONES,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,2,11,65,15,2,2,0,3,0,5,0,104,112,78,19
33,132,59,LOS FRENTONES,0,0,1,0,0,0,2,0,0,0,0,1,0,1,0,0,0,0,0,1,16,64,23,1,0,0,0,0,0,0,110,110,83,24
34,132,59,LOS FRENTONES,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,0,0,0,0,4,38,14,3,0,0,0,0,6,0,66,72,44,17
35,132A,59,LOS FRENTONES,0,0,1,0,0,1,0,1,0,2,0,1,1,0,0,2,0,0,0,0,2,30,33,1,1,0,0,0,1,0,76,77,36,35
36,132A,59,LOS FRENTONES,0,0,1,1,2,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,13,43,24,0,0,0,0,0,5,0,88,93,60,24
1024,132,59,LOS FRENTONES,1,0,1,1,2,4,1,0,0,0,0,0,1,0,0,2,0,0,0,7,12,73,26,3,1,0,0,0,5,0,134,139,95,30
1025,132,59,LOS FRENTONES,1,0,1,0,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,30,99,24,0,0,0,0,0,7,0,163,170,129,24
1026,132,59,LOS FRENTONES,1,0,1,0,4,2,1,0,0,0,0,1,3,0,1,0,0,0,0,2,23,76,35,4,0,0,5,0,0,1,153,158,106,39
1027,132,59,LOS FRENTONES,1,0,1,0,4,4,3,1,1,0,1,0,2,0,0,2,0,0,0,2,12,95,23,1,0,0,2,0,1,0,152,155,113,24
1028,132,59,LOS FRENTONES,1,0,1,1,0,2,2,0,1,1,0,0,0,0,1,0,0,0,0,0,17,85,31,2,0,0,0,0,3,0,144,147,103,33
1029,132,59,LOS FRENTONES,1,0,1,0,2,6,2,0,0,0,0,0,1,0,0,5,1,0,0,0,22,70,23,3,2,0,0,0,5,0,138,143,99,28
1030,132,59,LOS FRENTONES,1,0,1,0,1,2,2,0,1,0,1,0,0,1,1,0,0,0,0,0,26,77,18,5,0,0,1,0,2,0,136,139,105,23
1031,132,59,LOS FRENTONES,1,0,1,1,2,3,0,0,0,0,0,1,2,0,1,0,0,1,0,1,21,41,14,1,1,0,1,0,4,0,91,96,68,16
1032,132A,59,LOS FRENTONES,1,0,1,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,12,36,35,1,0,0,0,0,2,0,88,90,50,36
1033,132A,59,LOS FRENTONES,1,0,1,0,3,0,0,0,1,0,0,0,2,0,1,0,1,1,0,1,13,41,42,0,1,0,0,0,2,0,108,110,60,43
37,133,60,TACO POZO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,32,0,0,0,0,0,1,0,112,113,79,32
39,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,16,0,0,0,0,0,0,0,118,118,101,16
40,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,38,0,0,0,0,0,0,0,133,133,94,38
41,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123,26,0,0,0,0,0,0,0,150,150,123,26
42,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,93,31,0,0,0,0,0,0,0,125,125,93,31
43,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,86,29,0,0,0,0,0,0,0,116,116,86,29
44,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104,24,0,0,0,0,0,0,0,129,129,104,24
45,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,29,0,0,0,0,0,0,0,121,121,91,29
46,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,25,0,0,0,0,0,1,0,122,123,96,25
47,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,29,0,0,0,0,0,1,0,119,120,89,29
48,133,60,TACO POZO,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,2,0,1,0,1,0,80,18,3,2,0,1,0,1,0,113,115,84,23
49,133,60,TACO POZO,0,0,1,2,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,91,0,15,0,0,0,3,0,2,0,114,119,93,15
50,133,60,TACO POZO,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92,29,0,0,0,0,0,0,0,122,122,92,29
51,133,60,TACO POZO,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,4,0,0,0,0,0,118,32,0,1,0,0,0,3,0,158,161,122,33
1034,133,60,TACO POZO,1,0,1,0,1,2,0,1,0,0,0,1,3,0,0,1,0,0,0,1,0,108,19,1,1,0,7,0,2,0,140,149,114,21
1035,133,60,TACO POZO,1,0,1,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,104,21,2,2,0,3,0,3,0,135,141,107,25
1036,133,60,TACO POZO,1,0,1,1,0,0,1,0,2,0,1,0,2,0,1,0,1,0,0,0,0,110,10,0,1,0,2,0,0,0,131,133,114,11
1037,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,2,7,0,1,1,1,1,1,0,0,0,113,24,2,1,0,1,0,4,0,155,160,125,27
1038,133,60,TACO POZO,1,0,1,0,1,0,2,0,0,0,0,5,1,1,0,3,1,0,0,0,0,93,19,2,1,0,2,0,3,0,130,135,104,22
1039,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113,34,0,0,0,0,0,1,0,148,149,113,34
1040,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,22,0,0,0,0,0,1,0,125,126,102,22
1041,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126,36,0,0,0,0,0,2,0,163,165,126,36
1042,133,60,TACO POZO,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,3,2,0,0,0,0,111,37,0,0,0,0,0,2,0,157,159,117,37
1043,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,33,0,0,0,0,0,0,0,136,136,102,33
1044,133,60,TACO POZO,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118,30,0,0,0,0,0,1,0,149,150,118,30
1045,133,60,TACO POZO,1,0,1,0,1,0,2,1,1,0,0,0,1,0,2,0,1,0,0,1,0,100,16,0,1,0,0,2,3,0,128,133,105,17
1046,133,60,TACO POZO,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,119,31,4,0,0,1,0,2,0,157,160,119,35
1047,133,60,TACO POZO,1,0,1,0,2,0,0,0,0,4,0,6,1,1,0,3,1,1,0,0,0,117,27,4,0,1,0,0,0,0,168,169,130,31
4,134B,61,EL SAUZALITO,0,0,1,0,3,0,0,0,0,0,4,0,0,4,0,0,0,2,1,5,5,28,25,1,1,0,3,0,2,0,80,85,45,27
5,134B,61,EL SAUZALITO,0,0,1,0,2,0,0,0,1,1,4,4,1,2,1,0,0,2,0,0,12,35,27,0,0,3,0,0,1,0,93,97,57,27
6,134B,61,EL SAUZALITO,0,0,1,0,1,0,1,0,0,0,3,0,0,3,1,2,0,7,0,4,5,14,36,0,1,2,2,0,0,0,79,83,36,37
7,134B,61,EL SAUZALITO,0,0,1,0,3,0,1,0,0,1,0,3,4,6,6,6,1,3,0,1,6,14,23,2,0,1,5,0,5,0,81,92,50,25
8,134B,61,EL SAUZALITO,0,0,1,0,2,0,1,0,0,1,2,0,0,5,3,3,1,6,0,3,11,44,44,12,0,13,0,0,2,0,139,154,76,56
9,134B,61,EL SAUZALITO,0,0,1,0,3,1,0,0,0,1,9,2,2,7,1,2,0,0,0,1,11,34,35,3,0,13,0,0,8,0,113,134,60,38
10,134B,61,EL SAUZALITO,0,0,1,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,0,0,16,42,42,0,0,4,0,0,0,69,107,111,64,42
11,134B,61,EL SAUZALITO,0,0,1,1,1,2,2,0,0,1,2,0,0,5,2,4,2,5,0,1,6,38,38,4,0,11,0,0,5,0,115,131,63,42
12,134B,61,EL SAUZALITO,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13,134C,61,EL SAUZALITO,0,0,1,1,2,0,2,0,0,0,1,1,3,3,2,7,0,0,0,1,0,29,34,0,1,32,4,0,0,0,88,124,46,35
14,134C,61,EL SAUZALITO,0,0,1,0,2,1,1,0,0,0,0,6,2,1,0,1,1,1,0,3,0,40,19,2,2,31,0,0,2,0,83,116,55,23
1003,134B,61,EL SAUZALITO,1,0,1,0,4,0,0,0,0,0,0,0,0,3,2,2,0,6,39,5,6,4,42,1,1,6,0,0,9,0,116,131,67,44
1004,134B,61,EL SAUZALITO,1,0,1,0,1,0,0,0,0,0,3,0,3,6,2,1,0,3,0,0,13,28,37,3,0,5,3,0,0,1,101,109,56,40
1005,134B,61,EL SAUZALITO,1,0,1,0,0,0,1,1,0,1,1,1,3,9,0,1,1,2,0,2,11,32,37,4,2,7,0,0,5,0,110,122,62,43
1006,134B,61,EL SAUZALITO,1,0,1,0,1,0,0,1,1,0,1,2,3,7,0,0,3,3,0,2,13,36,33,1,1,6,1,1,0,0,109,117,69,35
1007,134B,61,EL SAUZALITO,1,0,1,1,4,1,0,0,0,1,8,0,3,3,4,0,1,4,0,2,13,41,37,2,0,9,0,0,20,0,126,155,71,39
1008,134B,61,EL SAUZALITO,1,0,1,2,1,0,0,0,0,0,3,0,1,2,1,1,1,1,0,0,12,41,51,4,0,10,5,2,0,0,122,139,60,55
1009,134B,61,EL SAUZALITO,1,0,1,0,4,0,0,1,2,0,1,0,1,9,2,6,0,14,0,0,2,40,49,0,0,11,2,0,0,0,132,145,74,49
1010,134B,61,EL SAUZALITO,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1011,134C,61,EL SAUZALITO,1,0,1,0,1,2,1,0,1,0,0,0,0,1,1,1,1,1,0,0,0,56,51,0,0,35,0,0,4,0,118,157,61,51
1012,134C,61,EL SAUZALITO,1,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0,1,0,44,15,0,0,19,0,0,3,0,66,88,47,15
15,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,0,1,0,0,1,2,0,3,0,1,1,1,0,0,0,0,78,55,1,0,0,0,0,1,0,145,146,84,56
16,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,0,1,0,1,1,1,1,2,0,2,1,0,3,0,0,0,71,66,0,1,3,1,0,1,0,152,157,80,67
17,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,0,0,0,0,0,3,0,3,1,0,2,2,1,0,3,0,60,63,1,0,0,2,0,0,0,140,142,72,64
18,134D,62,MISION NUEVA POMPEYA,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,3,1,2,0,2,0,55,63,0,0,2,0,0,0,0,131,133,65,63
19,134D,62,MISION NUEVA POMPEYA,0,0,1,0,3,0,0,0,1,0,0,0,0,0,4,0,0,1,0,1,0,62,67,0,0,0,1,0,2,0,140,143,68,67
20,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,0,1,0,1,0,0,1,3,0,0,4,0,0,0,0,0,76,58,0,2,0,0,0,1,1,147,148,84,60
21,134D,62,MISION NUEVA POMPEYA,0,0,1,1,0,2,0,0,1,0,0,0,3,1,0,1,0,1,0,3,0,71,63,0,1,0,1,0,13,0,149,163,80,64
22,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,0,0,1,1,0,0,2,2,1,2,2,1,0,0,2,0,64,48,0,0,3,1,0,1,0,127,132,76,48
23,134D,62,MISION NUEVA POMPEYA,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,44,49,0,0,1,1,0,3,0,96,101,46,49
24,134D,62,MISION NUEVA POMPEYA,0,0,1,0,1,0,1,0,0,0,1,2,0,0,0,0,0,1,0,0,0,59,49,1,1,3,2,0,6,0,117,128,62,51
1013,134D,62,MISION NUEVA POMPEYA,1,0,1,0,0,1,0,1,1,0,0,0,0,2,0,0,1,3,0,2,0,83,73,0,3,1,3,0,0,0,171,175,91,76
1014,134D,62,MISION NUEVA POMPEYA,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,84,71,1,0,0,2,0,0,0,163,165,88,72
1015,134D,62,MISION NUEVA POMPEYA,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,76,76,1,1,0,2,0,0,0,160,162,79,78
1016,134D,62,MISION NUEVA POMPEYA,1,0,1,0,1,0,0,0,0,0,0,2,1,0,3,3,3,0,0,1,0,66,69,2,1,1,3,0,0,0,153,157,79,72
1017,134D,62,MISION NUEVA POMPEYA,1,0,1,0,2,0,1,0,0,0,1,1,2,0,0,0,0,0,0,0,0,79,75,1,0,1,0,0,3,0,163,167,82,76
1018,134D,62,MISION NUEVA POMPEYA,1,0,1,0,1,0,0,0,0,0,0,2,1,0,3,3,3,0,0,1,0,66,68,2,1,1,3,0,0,0,152,156,79,71
1019,134D,62,MISION NUEVA POMPEYA,1,0,1,2,1,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,34,69,1,0,0,5,0,0,0,112,117,37,70
